pard_name,exact_match,fuzzy_match,match_score,best_match
"Shenzhen XingyuanIi TechnoIogy Co., Ltd.",False,False,83,shenzhen wanjuyuan technology co
"Shenzhen Xinjisi Dental Lab Co., Ltd",False,False,74,shenzhen ubest dental co
"Shenzhen Xinwuzhou Dental Equipment Co., Ltd.",False,False,68,shenzhen delica medical equipment co
"Shenzhen Xpectvision Technology Co., Ltd.",True,True,100,shenzhen xpectvision technology co
"Shenzhen Xufu Technology Co., Ltd.",True,True,100,shenzhen xufu technology co
"Shijazhuang Hipro Biotechnolog Co., Ltd",False,True,92,shijiazhuang hipro biotechnology co ltd
"Shijiazhuang AOFEITE IMP & EXP Co., Ltd",False,True,94,shijiazhuang aofeite imp exp co ltd
"Shijiazhuang Hongray Group Co., Ltd.",True,True,100,shijiazhuang hongray group co
Shimadzu Corporation,True,True,100,shimadzu
"Shenzhen Viatom Technology Co., Ltd.",False,True,98,shenzhen viatom technolog co
"Shenzhen Yamind Medical Technology Co., Ltd.",False,True,88,shenzhen wisonic medical technology co
"SHENZHEN YATTLL INDUSTRY CO., LTD",True,True,100,shenzhen yattll industry co
"SHENZHEN YHLO BIOTECH CO., LTD.",True,True,100,shenzhen yhlo biotech co
"Shenzhen YuanHua Medical Equipment Technology Co., Ltd.",False,False,79,shenzhen tianlang medical equipment co
"ShenZhen ZhengKang Technology Co., Ltd.",True,True,100,shenzhen zhengkang technology co
"Shenzhen Zhimahuaerkai Technology Co., Ltd.",False,False,82,shenzhen zhengkang technology co
"Shenzhen Zhongkemingwang Telecommunications Software Corp., Ltd.",True,True,100,shenzhen zhongkemingwang telecommunications software corp
Shenzhenshihaofanwangluokejiltd,False,False,50,shenzhen sisensing co
Sheppey Lab Ltd,False,False,64,sleepify ab
SHERRING-LUCAS DENTAL LABORATORY LTD.,False,False,64,tin lok dongguan dental laboratory co
Sherwood Dental Laboratory,False,False,67,tody laboratories int srl
SHIELD Scientific B.V.,True,True,100,shield scientific
Tema Sinergie S.p.A,True,True,100,tema sinergie s p a
TEMPDROP LTD.,False,False,62,vepro
"Tempus AI, Inc.",False,False,67,limbus ai
Temrex Corporation,True,True,100,temrex
"Tenex Health, Inc,",False,True,86,tenex health
Tens Plus Industrial Company,True,True,100,tens plus industrial
Tenscare Ltd,True,True,100,tenscare
Teoxane S.A.,False,False,82,teoxane sa
TePe Oral Hygiene Products Ltd,False,False,83,pal hygiene products
Tepha Inc.,True,True,100,tepha
Terang Nusa Malaysia Sdn. Bhd.,True,True,100,terang nusa malaysia sdn bhd
The Denture Studio Ltd,False,False,65,studio pontet
SHIMADZU CORPORATION Medical System Division,False,False,67,suzhou lonwin medical system co
Shine Dental Care Ltd,False,False,73,cardex dental
Shine Dental Clinic Limited,False,False,67,itena clinical
Shine dental laboratory Ltd,False,False,69,laboratorios cosmodent s l
"Shinhung Co., Ltd.",True,True,100,shinhung co
Shinhung Company Ltd,False,False,84,shinhung co
"Shining 3D Tech Co., Ltd.",True,True,100,shining 3d tech co
Shire Controls Limited,True,True,100,shire controls
"Shire Human Genetic Therapies, Inc. (Shire HGT)",False,False,51,siemens shenzhen magnetic resonance
"Shockwave Medical, Inc.",True,True,100,shockwave medical
"Shockwave Medical, Inc.",True,True,100,shockwave medical
SHOFU INC,True,True,100,shofu
Shonaquip Social Enterprise Ltd,False,False,68,o3 enterprise srl
Shore Sight Ltd,False,False,78,r sight
Shotley Bridge Dental Care,False,False,60,dental advance sl
Shrewsbury Dental Laboratory Ltd,False,False,63,laboratorios cosmodent s l
Shrewsbury VE Ltd,False,False,56,security tex
Shukla Medical,False,False,81,solta medical
"Shunmei Medical Co., Ltd.",False,True,88,sun medical co
"Si-Bone, Inc.",True,True,100,si bone
Si-Flex Limited,False,False,71,flexior
SI&D (Aust) Pty Ltd,True,True,100,si d aust pty
SIC invent Sweden AB,True,True,100,sic invent sweden ab
SICAT GmbH & Co. KG,True,True,100,sicat gmbh co kg
"Sichuan AST Medical Equipment Co., Ltd",False,False,84,sichuan yufeng medical equipment co
SIDAM SRL,False,True,89,sinam srl
SIDAPHARM P.C.,False,False,73,sidapharm private
Sidly Sp.Z o.o.,False,False,81,seyb sp z o o
SIE Surgical Instrument Engineering,False,True,96,sie ag surgical instrument engineering
Siemens Healthcare Diagnostics Inc,True,True,100,siemens healthcare diagnostics
Siemens Healthcare Diagnostics Inc,True,True,100,siemens healthcare diagnostics
Siemens Healthcare Diagnostics Inc,True,True,100,siemens healthcare diagnostics
Siemens Healthcare Diagnostics Manufacturing Limited,False,False,82,siemens healthcare diagnostics products
Siemens Healthcare Diagnostics Products GmbH,True,True,100,siemens healthcare diagnostics products
Siemens Healthcare Diagnostics Products Limited,True,True,100,siemens healthcare diagnostics products
Siemens Healthcare GmbH,True,True,100,siemens healthcare
Siemens Healthcare Pvt. Ltd.,True,True,100,siemens healthcare pvt
"Siemens Medical Solutions USA, Inc",True,True,100,siemens medical solutions usa
"Siemens Medical Solutions USA, Inc, Molecular Imaging",False,False,72,siemens medical solutions usa
"Siemens Medical Solutions USA, Inc.",True,True,100,siemens medical solutions usa
Siemens Shanghai Medical Equipment Ltd.,True,True,100,siemens shanghai medical equipment
Siemens Shenzhen Magnetic Resonance Ltd.,True,True,100,siemens shenzhen magnetic resonance
Sifcon International plc,False,False,79,long stone international
SIFI S.p.A.,True,True,100,sifi s p a
Sifin Diagnostics GmbH,True,True,100,sifin diagnostics
Sight ltd,False,False,83,rxsight
Sight Sciences Inc.,False,False,71,strata skin sciences
"SightGlass Vision, Inc.",False,False,69,ebiga vision
Sightique Optic Supplies UK Limited,False,False,61,sigma medical supplies
Sigma Laborzentrifugen GmbH,False,False,57,starkey laboratories
Sigma-Aldrich Inc,False,False,61,sigmatech nordic aps
"SigmaStim Domestic, LLC",True,True,100,sigmastim domestic
Signature Ceramics,False,False,72,genetic signatures
Signature Dental Ceramics Ltd,False,False,68,axis dental sarl
Signature dental ceramics ltd,False,False,68,axis dental sarl
Signia GmbH,False,False,73,asiga
Signifier Medical Technologies Limited,True,True,100,signifier medical technologies
Signigene,False,False,67,ingeneron
SIGNUS Medizintechnick GmbH,False,False,82,sanitas medizintechnik
Sigowill Bio Meditech Limited,True,True,100,sigowill bio meditech
Sigvaris AG,True,True,100,sigvaris
Sigvaris AG,True,True,100,sigvaris
Sigvaris AG,True,True,100,sigvaris
Sigvaris Britain Limited,False,False,71,sigvaris sas
Sigvaris Inc,True,True,100,sigvaris
SIGVARIS S.A.,True,True,100,sigvaris
Sigvaris SAS,True,True,100,sigvaris sas
SIGVARIS SAS,True,True,100,sigvaris sas
siHealth Ltd,True,True,100,sihealth
"Sihong Surgitrac Co, Limited",True,True,100,sihong surgitrac co
Sikka International Ltd,False,False,84,kopek international
SILA TEKNOLOJİ VE SAGLIK A.S.,False,False,77,tesu saglik teknolojileri a s
SILC SpA,False,False,82,sipec spa
Silicol GmbH,True,True,100,silicol
Silicon Pharma Ltd,False,False,77,trion pharma
SILIMED - Indústria de Implantes Ltda,True,True,100,silimed indústria de implantes ltda
Silipos Holding LLC,False,False,76,tiptoe holding
Silk'n Beauty Ltd,True,True,100,silk'n beauty
Silony Medical GmbH,True,True,100,silony medical
Silony Medical Limited,True,True,100,silony medical
Silvalea Limited,True,True,100,silvalea
Silver and Rose,False,False,69,silver lake research
The Denture Suite Limited,False,False,63,the binding site ireland
SILVERFOX CORPORATION LIMITED,True,True,100,silverfox
Silverthornes Optical Ltd,False,False,70,transitions optical
Sim&Cure,False,False,75,curesign
Simai Co Ltd,False,False,80,simar
"SIMAI Co., Ltd.",True,True,100,simai co
Simcast Dental Laboratories Ltd,False,False,72,laboratorios cosmodent s l
Simed Global LTD,False,True,91,global med
Simeks Tibbi Urunler San. ve Tic. Ltd. Sti,True,True,100,simeks tibbi urunler san ve tic ltd sti
simex Medizintechnik GmbH,True,True,100,simex medizintechnik
Similisan AG,False,False,67,visibilia
Simmons Optometrists,False,False,62,osi optoelectronics
Simon Hicks & Tracy Hicks T/A Hicks Dental Laboratory,False,False,53,egj jonkers dental laboratorium jonkers
Simon Thomas Dental Ceramics,False,False,68,j b implant and dental ceramics
Simonsen & Weel A/S,True,True,100,simonsen weel a s
Simple Stuff Works Associates Ltd,False,False,64,implantech associates
Simplee Dental Ceramics,False,False,74,j b implant and dental ceramics
Simplify Orthotics LTD,False,False,67,zsm orthopedics
Simplivia Healthcare Ltd,True,True,100,simplivia healthcare
Simply Crown & Bridge.(J.& P.Reid),False,False,52,pkp bardejov s r o
Simply Dentures (West Midlands) Ltd,False,False,59,island polymer industries
Simply Private Ltd,False,False,71,sidapharm private
Simply Serve Limited,False,False,70,servmed srl
Simport Scientific Inc,False,False,80,semler scientific
SINAPI Biomedical (Pty) Ltd,True,True,100,sinapi biomedical pty
Sinclair France SAS,True,True,100,sinclair france sas
Sinclair Orthodontics Ltd,False,False,69,dentsply sirona orthodontics
"Sinclair Pharma US, Inc.",True,True,100,sinclair pharma us
Sinclair's Dental Laboratory,False,False,67,laboratorios cosmodent s l
"Single Pass, Inc.",True,True,100,single pass
SK dental design studio,False,False,73,mayclin dental studio
Sinmed Sp. z o.o.,False,False,84,polimed sp z o o
Sino Medical Sciences Technology Inc.,True,True,100,sino medical sciences technology
"Sino Medical-Device Technology Co., Ltd",True,True,100,sino medical device technology co
"Sinolinks Medical Innovation, Inc.",True,True,100,sinolinks medical innovation
SINOVO health solutions GmbH,True,True,100,sinovo health solutions
Sion Biotext Medical Ltd.,False,False,78,biotec medica sa
Sirius Medical Systems B.V.,True,True,100,sirius medical systems
Sirma Medical Systems JSC,False,False,84,ra medical systems
Sirona Dental Systems GmbH (Germany),False,False,76,sirona dental systems
"Sirona Dental, Inc.",False,False,80,union dental
Sirtex Medical Pty Ltd,True,True,100,sirtex medical pty
Sirys Ltd,False,False,62,surgiris
"SIS Ltd., Surgical Instrument Systems",False,True,99,sis ltd surgical instrument system
SIS Medical AG,True,True,100,sis medical
SISCO LATEX PRIVATE LIMITED,False,False,67,nebula surgical private
Sissel GmbH,True,True,100,sissel
SiSU Wellness Ltd,False,False,77,aura wellness
SiSU Wellness Pty Ltd,False,False,69,gtg wellness ra
Sivantos GmbH,True,True,100,sivantos
Six Gables Dental Practice Ltd,False,False,65,dental p s r l
Sixtem Life S.r.l,False,False,79,sapio life s r l
SIXTUS ITALIA,False,False,74,tressis italia
"Siyang Jaysun Medtech Co., Ltd",False,True,89,siyang jaysun medtech co ltd32
SJH Prosthetics,False,False,81,taska prosthetics
SJL Dental Studios,False,False,83,hall dental studio
Sjsoptical Ltd T/A Long Stratton Eyecare,False,False,57,tokai optical co ltd
sk dental,False,False,84,o s dental
"Skeletal Dynamics, Inc",False,False,70,medical dynamics a e
Skelton Dental Laboratory,False,False,68,tin lok dongguan dental laboratory co
Sky Chemicals (UK) Ltd,False,False,71,denka chemicals
Sky Dental Ceramics Ltd,False,False,69,cms dental
"Sky Medical Technology Limited, also trading as Firstkind Limited",False,False,66,xian livingbond medical technology co ltd
"Small Beginnings, Inc.",True,True,100,small beginnings
Small Business PLans Ltd T/A Posture Analysis Machine,False,False,50,alpler hastane malz paz ins dis tic ltd sti
Smartspec T/A Brosgill Opticians,False,False,55,bio optica milano s p a
Smartz Operations Pty Ltd,False,False,68,smart glove international pte
smile direct dental laboratory,False,False,67,no7 contact lens laboratory
Smile House Dental Practice,False,False,62,elysee dental supplies services
Smile Line SA,False,False,71,quick smile s l
Smileshape Ltd,False,False,67,smilesonica
Smilewide,False,False,63,millpledge
SML Med-Tech Solutions Ltd,False,False,78,tech life solutions
SMP Scientific Medical Products GmbH,True,True,100,smp scientific medical products
"Sociedad Espanola de Electromedicina y Calidad, S.A. (SEDECAL)",False,True,96,sedecal s a sociedad española de electromedicina y calidad s a
"Sociedad Espanola de Electromedicina y Caludad, S.A. (SEDECAL)",False,True,94,sedecal s a sociedad española de electromedicina y calidad s a
SOL Spa,False,False,80,arsol sa
Sol-Millennium Medical Inc.,True,True,100,sol millennium medical
Solway Crown & Bridge Ltd,False,False,61,bio micron sas
"Somatics, LLC",True,True,100,somatics
Somerhill Dental Practice Ltd,False,False,62,dental market srl
Somerset NHS Foundation Trust,False,False,58,foundation medicine
Sommar Ltd,False,False,73,comar
Somnics Inc,True,True,100,somnics
SomnoMed AG,False,True,93,sonomed
SomnoMed Philippines Inc.,True,True,100,somnomed philippines
SOMNOmedics AG,True,True,100,somnomedics
Skin Analytics Limited,True,True,100,skin analytics
Skin Life Analytics Ltd,False,True,85,skin analytics
Skins Sexual Health Ltd,False,False,71,linus health
SkinVision B.V.,False,False,83,skin vision bv
Skinwear Ltd,False,False,75,spineart
Skulle Implants Oy,True,True,100,skulle implants oy
Skultura Ltd,False,False,67,ulthera
"Sky Medical, a.s.",True,True,100,sky medical a s
Skydent a.s.,False,False,69,spofadental a s
SkyDent Dental Laboratory,False,False,67,laboratorios cosmodent s l
SkylineDx BV,False,False,73,sinomed bv
"Slater Endoscopy, LLC",False,False,75,shaili endoscopy
SLE Ltd,True,True,100,sle
SleepNet Corporation,True,True,100,sleepnet
SLK  VERTRIEBSGESELLSCHAFT mbH,False,False,79,bon optic vertriebsgesellshaft mbh
"SLK Medical Material (Tianchang) Co., Ltd.",False,False,72,shinchang medical co
SLMP LLC d.b.a. StatLab Medical Products,False,False,68,thr medical products sl
SMART Clinical Products BV,True,True,100,smart clinical products bv
Smart Dental Ceramics Ltd,False,False,76,axis dental sarl
Smart Medical Systems Ltd,False,True,90,srs medical systems
Smart Respiratory Products Ltd.,True,True,100,smart respiratory products
Smartbox Assistive Technology LTd,True,True,100,smartbox assistive technology
SMARTCANULA LLC,True,True,100,smartcanula
SMARTCARDIA SA,True,True,100,smartcardia sa
SmartCRUTCH Limited,False,False,73,smarttech oü
"SMARTEE ALIGNERS SPAIN, S.L",False,False,61,smart blood analytics swiss sa
SmartPractice,False,False,63,marpac
SMARTR Health,False,False,75,mint health
Smylio Inc,False,False,73,mybio
SMB Corporation of India,True,True,100,smb corporation of india
SMB CORPORATION OF INDIA,True,True,100,smb corporation of india
Smeg S.p.A,True,True,100,smeg s p a
Smera LTD,False,False,80,meyra
Smile,False,False,83,nusmile
SMILE AGAIN DENTAL LAB,False,False,65,heka dental a s
Smile Art Dental Studio,False,False,73,hall dental studio
Smile Dental Laboratory Ltd,False,False,69,laboratorios cosmodent s l
Smile Design Lab Ltd,False,False,76,enable design
Smile Design Ltd,False,False,76,we design
Smile Prosthetics,False,False,76,taska prosthetics
Smile Radiance Limited,False,False,69,simedice france
Smile Studio t/a Perfect Trays,False,False,61,studio tau s r l
Smile Time Dental Lab,False,False,67,global dental science
SMILE2IMPRESS S.L.,False,False,67,silimed s r l
Smilealot dental Laboratory LTD,False,False,67,no7 contact lens laboratory
SmileLux,False,False,67,nusmile
Smilemore Dental Care,False,False,68,mcd medical care dental
Smiles Better Dental Ltd,False,False,65,bms dental srl
Smiles Cosmetic Denture Clinic,False,False,59,clinical science systems
Smilex dental solutions,False,True,88,dsi dental solutions
Smileyscope Pty. Ltd.,False,False,57,synx sole pty
Smirthwaite ltd,True,True,100,smirthwaite
Smith & Nephew Medical Limited,True,True,100,smith nephew medical
Smith & Nephew Orthopaedics AG,True,True,100,smith nephew orthopaedics
Smith & Nephew Orthopaedics Limited,True,True,100,smith nephew orthopaedics
"Smith & Nephew, Inc.,",False,True,86,smith nephew
"Smith & Nephew, Inc., Endoscopy Division",False,False,58,smith nephew medical
Smiths Medical ASD Inc,True,True,100,smiths medical asd
Smiths Medical International Limited,False,False,83,medicoplast international
SMR Automotive Australia Pty Limited,True,True,100,smr automotive australia pty
SMT Swiss Microtechnology AG,False,False,73,winus technology co
"Snoring Relief Labs, Inc.",False,False,69,life norge as
Snowden Limited,False,False,71,neodent
