pard_name,match_found
Taurus Dental Prosthetics Ltd,False
TAVAT Eyewear Srl,False
Tcoag Ireland Ltd,False
TDV DENTAL LTDA.,False
"TEALTH FOSHAN MEDICAL EQUIPMENT CO., LTD.",False
"Tear Science, Inc.",False
Teasdale Healthcare Equipment Ltd,False
Tec Com Medizintechnik GmbH,False
Tecan Austria GmbH,False
Tecan Schweiz AG,False
TECcare Group Limited,False
Tecfen Medical,False
Technogenetics S.p.a,True
TECHNOLOGIE MEDICALE,True
Tecnofar s.p.a.,True
Tecnologia Ospedaliera S.R.L.,False
Tecnoss s.r.l,False
TECOmedical,False
Tecomet ( legal name: Symmetry Medical Sheffield Ltd ),False
"Tecomet ( Symmetry Medical Manufacturing, Inc )",False
Tecomet Kenosha (Legal Name: Symmetry Medical Inc),False
Tecomet Manchester (legal name Symmetry Medical Manufacturing Inc ),False
Tecres S.p.A.,True
Tecsana GmbH,False
Tedan Surgical Innovations Inc.,True
TEI Biosciences Inc.,False
"Tekia, Inc",True
TEKNIMED SAS,True
Tekno-Medical Optik-Chirurgie GmbH,True
The Digital Orthodontic Lab Ltd,False
Techniform Dental Laboratory Ltd,False
Technimark UK,False
Technimount E.M.S Holding Inc.,False
Technique Crown & Bridge,False
Techno Med (Pty) Ltd,False
Technoclone Herstellung von Diagnostika und Arzneimitteln GmbH,True
Technology in Motion Ltd / 3d Ortho Products Ltd,False
Technomed Europe,True
Technopath Clinical Diagnostics,False
technovent limited,False
TechTrade LLC,False
Teckel Medical S.L.,True
TECNIMED s.r.l.,False
Tecnimoem Care SL,False
Tecno Instruments (Pvt) Ltd.,False
TECNO-GAZ S.p.A.,False
TecnoBody S.p.A.,False
Tecnodent S.r.l,False
Teeth For Life (Norwich) Ltd.,False
Teethforever lab ltd,False
Teleflex Medical Sdn. Bhd.,True
TELEMEDICA SRL,False
TEN COMFORT CORPORATION,True
Tend VR Ltd,False
Tendercare Ltd,False
Terragene S A,False
TerrainHopper Ltd,False
Terrats Medical S.L.,True
Telea Electronic Engineering Srl,False
Teleatherapy Ltd,True
Teleflex Medical,True
Teleflex Medical,True
Teleflex Medical,True
Teleflex Medical Private Limited,True
Teleon Surgical B.V.,False
TELESAIR Inc,False
"Telic, S.A.U.",False
Tell Product Limited,False
Tem Innovations GmbH,False
"Terarecon, Inc",True
Teratech Corporation,True
Teratech Corporation,True
Terry New Denture Clinic,False
Terumo (Philippines) Corporation,False
Terumo BCT Ltd.,False
"Terumo BCT, Inc.",True
"Terumo Cardiovascular Costa Rica, LLC",False
Terumo Cardiovascular Systems Corporation,True
Terumo Cardiovascular Systems Corporation,True
"Terumo Clinical Supply Co., Ldt.",False
Terumo Corporation,False
Terumo Europe NV,False
Terumo Medical Corporation,True
Terumo Medical Corporation,True
"The Lab, Dental Design Studio Ltd",False
"Terumo Medical Products (Hangzhou) Co., Ltd.",False
TG Medical Sdn Bhd,False
TG's Dental Care ltd,False
TGA Mobility Limited,False
The Argen Corporation,True
The Binding Site Group Limited,False
The Blueprint Design Company Ltd,False
The Body Doctor,False
The Body Doctor Ltd,False
The Boots Company PLC,False
The Borough Dental Practice,False
The Brewer Company LLC,False
The Briars Dental Centre,False
The Bristol CADCAM Company Limited,False
The Bristol Crown Company,False
THE BRITISH ROTOTHERM COMPANY LTD,False
"The Chancellor, Masters, and Scholars of the University of Cambridge",False
The ClearOrtho Ltd,False
"The Comfort Companies, LLC",True
The Cosmetic Dental Clinic,False
The Cottage Dental Practice,False
The Cube Advanced Dental Lab,False
The Daavlin Distributing Co.,False
the Dental Academy / The Daresbury Dental Lab,False
The Dental Care Centre,False
The Dental Group,False
The Dental Lab,False
THE DENTURE PRACTICE LIMITED,False
The Denture Studio,False
The Eye Collective (West Heath) Ltd,False
The Helping Hand Company Ltd,False
"The Hilsinger Company Parent, LLC dba Bruder Healthcare",True
THE LAB PROJECT LTD,False
Terumo Penpol Private Limited,True
"TESS Co., Ltd",True
TestCard,True
TestLine Clinical Diagnostics s.r.o,False
TESU HEALTH LTD,False
TetraCAM lTD,False
Teva Digital Health (DH) (trade name: Teva  Respiratory LLC),False
Teva UK Limited,False
TG Eakin Limited,True
TH Optometry Ltd,False
TH. KAZANTZIDIS S.A. - MEDIPAC,False
Thai Nippon Rubber Industry Public Company Limited,False
"Thai Rubber Gloves Co.,Ltd",False
THALES AVS FRANCE SAS,True
THD SpA,False
The 1956 Denture Company,False
The Active Hands Company Ltd,False
"The Alger Company, Inc",False
The Anspach Effort INC.,False
The Artificial Eye Practice,False
The Berkshire Dental Laboratory Ltd,False
The Buckley Practice,False
"The Chancellor, Masters, and Scholars of the University of Cambridge",False
The Dental House,False
The dental laboratory,False
The Dental Laboratory,False
The Dental Lounge,False
The Dental Lounge Limited,False
The Dental Practice Shenfield,False
The Dental Spa,False
The Dental Suite,False
The Dental Surgery Corn Exchange,False
The Electrode Store,True
The Eye Clinic,False
The Eye Clinic Huddersfield LTD,False
The Eye Collective (Hall Green) Ltd,False
The Eye Collective (Selly Oak) Ltd,False
The Eye Collective (Wythall) Ltd,False
The Female Health Company (UK) Plc,True
"The Focal Rooms by The Bilbro & Co, Co.",False
The Fred Hollows Intraocular Lens Laboratory,False
The Green Dental Laboratory,False
The Griffen Dental Laboratory Limited,False
The Guild Practice Ltd,False
The Haemorrhoid Centre Ltd (trading as The Halo Company),False
The Headwear Company,False
The Heatpack Company Ltd,False
The Heightec Group Ltd,False
"The Hilsinger Company Parent, LLC dba Bruder Healthcare",True
The Hive Dental Laboratory,False
The HLC Denture Company ltd,False
The Hygenic Company LLC,False
The Hythe Dental Laboratory,False
"The iDiabetes Group, Tayside Health Board",False
The Insides Company Limited,False
The Institute of Clinical Science and Technology,False
The Lab Cheltenham Ltd,False
The Lindens Dental Centre,False
The Lullaby Trust,False
The Magstim Company Limited,True
The Maltings Dental Practice,False
"The Marena Group, LLC",False
The Mars Perceptrix Corporation,False
The Mid Yorkshire Hospitals NHS,False
The National Artificial Eye Service,False
The Natural Denture Clinic,False
The Newcastle upon Tyne Hospitals NHS Foundation Trust,False
THE OLD PRIORY DENTAL LABORATORY,False
The Optic Shop (Abergavenny) Ltd,False
THE OPTIC SHOP (PORTHCAWL AND CARMARTHEN) LIMITED,False
The Optoplast Actman Eyewear Company Ltd,False
The Orthodontic and Restorative Dentistry Dental Laboratory,False
The Orthodontic Lab Limited,False
The Phoenix Partnership (Leeds) Ltd,False
The Pillow With A Hole Ltd,False
The Practice @ Ltd,False
The Rotherham Foundation Trust,False
The Rotherham General Hospital NHS Foundation Trust,False
The Royal College of Anaesthetists,False
The Simple Pharma Company Limited,False
The Smile Lab Glasgow Limited,False
The Spinecorporation Ltd,True
The Standard Co Ltd,False
The Straight Tooth Company,False
The Surge International,False
The Surgical Company International B.V.,True
The Terrace Dental Centre,False
The Village Opticians,False
The Wise Collective Limited,False
The Witterings Dental Practice,False
The YES YES Company Ltd,True
Theia Eye Block,False
Thelios S.p.A.,False
Thema Optical Srl,False
Theo Manufacturing B.V.,True
Theophany Ltd,False
The O R Company Pty Ltd,True
The Old Kiln Dental Laboratory Ltd,False
the prison opticians company,False
THE QUADRANT LAB LTD,False
The Queen Victoria Hospital,False
The Real Good Dental Company Ltd,False
The Reigate Optical Rooms,False
The Retainer Lab ltd,False
The Tooth Studio Dental Laboratory,False
The Tuddenham Road Dental Surgery,False
The Ultimate Dental Laboratory Ltd,False
The University of Sheffield,False
TheOTCLab B.V.,True
Thephysiobot Limited,False
"Therabody, Inc.",False
Theraclion,True
THERAPYAUDIT Limited,False
Therenva SAS,False
Thermadent Ltd,False
ThermaSolutions LLC,False
Thermetrix Ltd,False
Thermidas Oy,True
"Thermo Electron LED GmbH, Zweigniederlassung Osterode",False
Thermo Fisher Scientific Baltics UAB,False
Thermo Fisher Scientific Oy,True
"Thermoplastic Comfort Systems, Inc.",True
"TherOx, Inc.",False
Thesis Technology Products Ltd,True
ThinkSono GmbH,True
ThinkSono Ltd,True
Thriva Limited,True
Theradiag S.A.,False
Theraflex Physio Ltd,False
Theragenics Corporation,False
Theramit Ltd,False
Theranica Bio-Electronics Ltd.,True
Theranova Protezare SRL,False
Therapanacea SAS,False
Theraplay Ltd,False
Therapy Equipment Ltd,False
Thetis Medical Ltd,False
Thiebaud SAS,False
Thinking Opticians Limited,False
THOMPSON  OPTICIANS  LTD.,False
Thornhill Research Inc.,False
Thornton & Ross Ltd,False
Thrive Orthopedics LLC,True
THT BIO-SCIENCE,False
THUASNE Deutschland GmbH,True
Thuasne SAS,False
"Tianjin LOCMEDT Technologies Co., Ltd.",False
"Tianjin Medis Medical Device Co., Ltd.",True
TIK d.o.o.,False
TIPSAN TIBBI ALETLER SAN. VE TIC. A.S.,False
Tishyas Medical Device Development Solutions Pvt Ltd,False
TiSport LLC,False
Tobii Dynavox AB,False
"Toby Orthopaedics, Inc",False
ThinOptics Inc,False
Thirdinrev Global,False
Thirona BV,False
This AG,True
Thistle Dental Laboratory,False
Thomas & Holloway Opticians Ltd,False
Thomas Patrick Clarke Ltd T/A Thomas Patrick Dental Studio,False
ThomasHilfen fur Behinderte GmbH & Co. Medico KG,False
"Thompson Surgical Instruments, Inc.",True
Thomson Screening Solutions Limited,False
Thomson Software Solutions,False
THOR Photomedicine Ltd.,False
Thora Tech GmbH,True
THORASYS Thoracic Medical Systems Inc.,True
Thoratec Corporation,False
Thoratec Switzerland GmbH,False
Thorn Ceramics Ltd,False
Thorndike Dental Practice,False
Thornton Optometry & Co,False
"THOTH(Suzhou) Medical Technology Co., LTD",False
Thought Technology Ltd.,False
Thread & Lift,True
Three Lions Limited,True
THREE LIONS LIMITED,True
Three Palm Software,True
Three Palm Software,True
Threeways Dental Laboratory,False
THRIVE THERAPEUTIC SOFTWARE LIMITED,False
Thuasne UK Ltd,False
Thurmaston Dental Practice,False
TI Medical Pvt Ltd,False
"Tianchang Jiarui Packaging Materials Co., Ltd.",False
"Tianjin Bioscience Diagnostic Technology Co., Ltd.",False
"Tianjin Fuqin Science & Technology Corp., Ltd.",False
Tianjin GoldenAll Medical Device Co.LTD,False
"Tianjin Huahong Technology Co., Ltd.",False
"Tianjin Kepler Vehicle Industry Co., Ltd",False
"Tianjin MNCHIP Technologies Co.,Ltd",False
Tianjin New Bay Bioresearch Co. Ltd,False
"Tianjin Promoting Medical Technology Co., LTD",False
"Tianjin Suowei Electronic Technology Co., Ltd.",True
"Tianjin Taikang Sunshine Technology Co., LTD",False
Tiantai Typhung Medical Supplies Co Ltd,False
Tiaset di Carresi Lorenzo,True
TIB Molbiol Syntheselabor Gmbh,False
Tickety Boo Teeth Limited,False
"TIDI Product, LLC",False
Tilco Trading PTE. LTD,False
Tillotts Pharma AG,False
TILY BLOOMS LTD,False
Tim Roebuck Optician Limited,False
Timesco Healthcare Limited,False
Timpel S.A.,True
Tinnisoothe Limited,True
Tiny Air,False
TİO MEDİKAL TIBBİ ÜRÜNLER TURİZM İNŞAAT SAN.VE TİC.LTD.ŞTİ.,False
Tioga Ltd,False
Tissuemed Limited,False
Titan Instruments,False
Titan PMR Ltd,False
TitanMed Limited,False
"TITANS MEDICARE, INC",False
TK PLUS,False
"TMJ Solutions, LLC dba TMJ Concepts",False
TML Dental Prosthetics,False
"TMRW Life Sciences, Inc",True
TNI Medical AG,True
"Togo Medikit Co., Ltd.",False
Toiletry Sales Limited,False
Tokai Medical Products,False
TOKAI UK LTD,False
Toku Eyes Pty Ltd,False
Tokuyama Dental Corporation,True
Tokyo Boeki Medisys Inc.,False
Tolt Technologies LLC,False
Tom Cutmore Dental Applications,False
Tom Wysome Ltd,False
Tomato Glasses,False
"Tonglu Kanger Medical Instruments Co., Ltd.",False
"TONGLU QIANYAN MEDTECH CO., LTD",False
Tonic London Ltd.,True
Tomcat Special Needs Innovation Ltd,False
Tomed GmbH,True
TOMEY CORPORATION,True
Toothlab Ltd,False
"Toplan Co., Ltd.",False
Topway Dental Lab,False
TOR VM Ltd,True
Tortus AI,False
TR Equipment AB,True
Tracey Technologies,True
TRACOE medical GmbH,True
Transonic Systems Inc,False
TRATE AG,True
TraumaMed Solutions Ltd.,False
Trevor Brooker and Partners,False
Trevor Wilson Dental Ceramics Ltd,False
Trew Eyecare ltd,False
Trewick Dental Laboratory.,False
TRI Dental Implants Int. AG,True
Tri-tech Forensics,False
"TRIBEST DENTAL PRODUCTS CO.,LTD",False
Tribuco Ltd,False
TRIBUN HEALTH,False
"Tricol Biomedical, Inc.",False
TRIDENT  DENTAL LABORATORIES(LANCS) LTD.,False
Tridentify AB,True
"TRIMERO DIAGNOSTICS, SL",False
Trinity Biotech (Primus Corporation dba Trinity Biotech),True
Ultimate Healthcare Limited,True
Tonica Elektronik A/S,True
TONTARRA Medizintechnik GmbH,True
Tookie Limited,False
Tooth Art Studio,False
Tooth Fairy Dental Lab Ltd,False
Tooth Fairy Healthcare LTD,False
Tooth Technician Dental Laboratory Carnoustie,False
Toothworx Dental Laboratory,False
Top Corporation,True
TOP GLOVE SDN BHD,False
Top Shelf Manufacturing LLC,False
"Top-Rank Health Care Co.,Ltd.",True
Topcon Corporation,True
Topcon Healthcare Solutions EMEA Oy,False
Topdental (Products) Ltd,False
Toplabs Prosthetics Ltd,False
"Torax Biosciences Ltd.,",False
TORAX MEDICAL INC,False
"Toray Industries, Inc.",False
"Torbay and South Devon NHS Foundation Trust, HSDU",False
Torbot Group Inc,False
"Tornier, Inc.",False
"Tornier, SAS",False
Torquay Dental Laboratory Ltd,False
Torquay VE Ltd,False
Torque digital dental studio,False
Tosoh Corporation,False
Tosoh Europe,False
Total Healthcare Innovation GmbH,False
"Touchstone International Medical Science Co., Ltd.",True
Toul Meditech AB,True
TowardPi (Shanghai) Medical Technology Ltd,False
Townsend Design,True
"TP Orthodontics, Inc.",True
TPH Medical Ltd,False
Traffi Safe Ltd,False
Trajan Scientific Australia Pty Ltd,False
Transamerican Technologies International dba TTI Medical,False
"TransEasy Medical Tech. Co., Ltd.",True
Transitions Optical Limited,True
"Translational and Clinical Research Institute, Newcastle University",False
"Translite, LLC",True
Translumina Therapeutics LLP,True
"Transmed (China) Co., Ltd.",True
"TransMedics, Inc.",True
Traverse Rescue LLC,True
TRB Chemedica AG,True
Tree Of Life Pharma Ltd / Prudentix Ltd,False
Trek Diagnostic Systems Ltd (a part of Thermo Fisher Scientific),False
Trekinetic All Terrain Ltd.,False
Trelleborg Sealing Solutions Weobley Limited,False
Trendland Medical Ltd,False
Trent Dent Product Limited,False
Trewavis Surgical Instruments Pty Ltd,False
TRIGOcare International GmbH,True
"TriMed, Inc",True
TriMedika Ltd,True
Tritium Dental laboratory,False
Trulife,True
TSSO Ltd,False
TST Rakor ve Tıbbi Aletler San. Ve Tic.Ltd.Şti.,False
Tsunami Medical SRL,False
Tubilux Pharma S.p.A.,True
"Tucuvi Care, S.L.",False
"Tuna Dis Tic, ve Paz Ltd. Sti",False
"Tung Keng Enterprise Co., Ltd.",True
Tupel Ltd.,True
TUR GmbH,True
Turbo Dental Laboratory Ltd,False
TurboMed Orthotics Inc,False
TURKLAB TIBBI MAL.SAN.VE TIC.A.S.,False
"Turner Imaging Systems, Inc",False
Turon Medtech AB,True
Turtle Engineering Ltd,False
Turtlebrace Inc,False
Tusk Dental Technologies Ltd,False
Tutogen Medical GmbH,True
"Tuylek, s.l.",True
TVC optical Ltd T/A The Vision Clinic,False
Twenty 2 Dental,False
Typenex Medical,False
TYPEONE BIOMATERIALS S.R.L,False
Tyromotion GmbH,True
Trinity Biotech Plc,True
Trinity Dental Limited,False
Trio Healthcare Ltd,True
TRION PHARMA LIMITED,False
Triple O Dental Laboratories Ltd,False
Triride SRL,False
Tristel Solutions Ltd.,True
"Trividia Health, Inc.",False
Triworks Group SRL,True
Troge Medical GmbH,True
Trokamed GmbH,True
Tronjen Medical Technology Inc.,True
TruAbutment Inc.,True
Trudell Medical International,True
True Dental Creations Ltd,False
true smile digital dental lab ltd,False
Trueform Dental Laboratory,False
TRUEinvivo Ltd,False
Trukera Medical,False
Trulife,True
Trulife Canada,False
Trulife Ireland,False
Trulife Limited,True
Trulife Limited,True
TRUSETAL VERBANDSTOFFWERK GmbH,True
Trutek Europe Ltd,False
TRx Orthopaedics Limited,False
TS Diagnostics Sdn Bhd Company,False
TSG Associates LLP,False
"TSK Laboratory, Japan",False
TSL Dental Laboratory,False
Turkuaz Sağlık Hizmetleri Medikal Temizlik Kimyasal Ürünler Sanayi ve Ticaret A.Ş.,False
Turner Dental Lab Ltd.,False
Tyber Medical LLC,False
Tyler Crown and Bridge Ltd,False
Tympa Health Technologies Ltd,False
"UAB ""VPC""",True
UAB Caerus Biotechnologies,False
UAB MEDINSTRUS,False
UAB Softneta,True
UAB TELTONIKA TELEMEDIC,True
Uberlube Inc.,False
UBGEN SRL,False
"Ubiosis Co., Ltd.",False
UBQO Limited,False
UCL Eastman Dental Institute Laboratory,False
UCLH,False
UCO-Lavec,False
UEBE Medical GmbH,True
Ufonia Limited,True
UFSK-International OSYS GmbH,True
UgenTec N.V.,False
UHS Medical Device Software Group,False
"UI Medical, LLC",True
UK Axion,False
UK Dental labs,False
UK Health Security Agency,False
ulrich GmbH & Co.KG,False
Ultimate Cleaners Industrial Limited,False
TyTek Medical,False
Tytex A/S,True
Tyto Care Ltd,True
TZ Medical Inc.,True
U-drain Ltd,False
U.S Pacific Nonwovens Industry Ltd,False
U.S. Surgitech Inc,False
U&O s.r.l,False
"UAB ""Medicinos linija""",False
UComfor Scientific Co Limited,False
Ucomfor Scientific Co. Ltd,False
UK Implant Manufacturing Co. Limited,False
UKALIGNERS LTD,False
ukdentech,False
Ulrich AG,False
ULTRALIGHT DENTAL LABORATORY,False
Ultralinq Healthcare Solutions Inc,True
Ultramed Limited,False
Ultrana GmbH,False
UltraSight Ltd.,True
Ultrasound Technologies Ltd,False
UltraVision International Limited,False
Ultrawave Limited,False
UMA ADVISORY LTD,False
Umano Medical Inc.,True
Undertilt SRL,False
UNEEG medical A/S,True
UnifAI Technology,False
Unigloves (UK) Limited,False
Unomedical A/S,True
Ultimate Occlusion Ltd,False
Ultimate Sports Engineering Limited,False
Ultra for medical products (Ultramed) Co (U.M.I.C) S.A.E.,False
